Winkel;Force left;Force right;Total press force;Kanal LENKIMAS DS;Kanal LENKIMAS OS;Kanal TARP PUANSONU;Kanal ROUND PUNCH;OS DOUBLE;DS DOUBLE;PLOTIS OS;SLIDE
199,400;0,000;0,000;0,000;0,000;22,000;-22,000;5755,000;0,000;0,183;1543,213;0,183
199,500;0,000;0,000;0,000;0,000;22,000;-22,000;5755,000;0,122;0,183;1547,852;0,122
199,600;0,000;0,000;0,000;0,000;22,000;-22,000;5746,771;0,061;0,122;1557,129;0,183
199,700;0,000;0,000;0,000;0,000;22,000;-22,000;5723,771;0,061;0,183;1562,134;0,000
199,800;0,000;0,000;0,000;0,000;22,000;-22,000;5709,000;-0,061;0,061;1566,589;0,122
199,900;0,000;0,000;0,000;0,000;22,000;-22,000;5709,000;0,061;0,244;1568,970;0,183
200,000;0,000;0,000;0,000;0,000;22,000;-22,000;5709,000;0,122;0,183;1573,730;0,183
200,100;0,000;0,000;0,000;0,000;22,000;-22,000;5709,000;0,183;0,183;1578,491;0,122
200,200;0,000;0,000;0,000;0,000;22,000;-22,000;5709,000;0,061;0,122;1582,825;0,122
200,300;0,000;0,000;0,000;0,000;22,000;-22,000;5700,771;0,122;0,183;1592,041;0,305
200,400;0,000;0,000;0,000;0,000;22,000;-22,000;5686,000;0,122;0,122;1594,238;0,244
200,500;0,000;0,000;0,000;0,000;22,000;-22,000;5686,000;0,061;0,244;1598,938;0,122
200,600;0,000;0,000;0,000;0,000;22,000;-22,000;5678,128;0,061;0,244;1603,394;0,061
200,700;0,000;0,000;0,000;0,000;22,000;-22,000;5664,000;0,061;0,244;1607,910;0,183
200,800;0,000;0,000;0,000;0,000;22,000;-22,000;5664,000;0,061;0,122;1612,976;0,183
200,900;0,000;0,000;0,000;0,000;22,000;-22,000;5664,000;0,061;0,183;1617,004;0,122
201,000;0,000;0,000;0,000;0,000;22,000;-22,000;5664,000;0,000;0,244;1623,230;0,122
201,100;0,000;0,000;0,000;0,000;22,000;-22,000;5655,771;0,000;0,183;1627,625;0,122
201,200;0,000;0,000;0,000;0,000;22,000;-22,000;5641,000;0,061;0,244;1631,836;0,061
201,300;0,000;0,000;0,000;0,000;22,000;-22,000;5641,000;0,000;0,183;1636,230;0,183
201,400;0,000;0,000;0,000;0,000;22,000;-22,000;5632,771;0,061;0,183;1640,564;0,183
201,500;0,000;0,000;0,000;0,000;22,000;-22,000;5618,000;0,000;0,122;1642,578;0,122
201,600;0,000;0,000;0,000;0,000;22,000;-22,000;5618,000;-0,122;0,183;1646,790;0,183
201,700;0,000;0,000;0,000;0,000;22,000;-22,000;5618,000;0,000;0,183;1650,635;0,122
201,800;0,000;0,000;0,000;0,000;22,000;-22,000;5618,000;0,061;0,122;1659,363;0,122
201,900;0,000;0,000;0,000;0,000;22,000;-22,000;5618,000;0,000;0,122;1660,950;0,061
202,000;0,000;0,000;0,000;0,000;22,000;-22,000;5609,771;0,061;0,061;1665,466;0,122
202,100;0,000;0,000;0,000;0,000;22,000;-22,000;5595,000;0,061;0,183;1669,678;0,122
202,200;0,000;0,000;0,000;0,000;22,000;-22,000;5595,000;0,000;0,183;1673,645;0,183
202,300;0,000;0,000;0,000;0,000;22,000;-22,000;5595,000;0,061;0,305;1675,598;0,305
202,400;0,000;0,000;0,000;0,000;22,000;-22,000;5595,000;0,061;0,183;1679,626;0,122
202,500;0,000;0,000;0,000;0,000;22,000;-22,000;5587,128;0,061;0,183;1687,744;0,122
202,600;0,000;0,000;0,000;0,000;22,000;-22,000;5573,000;-0,061;0,122;1691,650;0,122
202,700;0,000;0,000;0,000;0,000;22,000;-22,000;5573,000;0,061;0,183;1693,054;0,061
202,800;0,000;0,000;0,000;0,000;22,000;-22,000;5564,771;0,061;0,183;1697,510;0,244
202,900;0,000;0,000;0,000;0,000;22,000;-22,000;5550,000;0,122;0,244;1701,111;0,244
203,000;0,000;0,000;0,000;0,000;22,000;-22,000;5550,000;0,061;0,244;1705,261;0,122
203,100;0,000;0,000;0,000;0,000;22,000;-22,000;5541,771;0,061;0,122;1708,740;0,244
203,200;0,000;0,000;0,000;0,000;22,000;-22,000;5527,000;0,061;0,183;1714,172;0,122
203,300;0,000;0,000;0,000;0,000;22,000;-22,000;5527,000;0,122;0,305;1718,140;0,122
203,400;0,000;0,000;0,000;0,000;22,000;-22,000;5527,000;0,000;0,122;1721,741;0,183
203,500;0,000;0,000;0,000;0,000;22,000;-22,000;5527,000;0,000;0,122;1725,586;0,183
203,600;0,000;0,000;0,000;0,000;22,000;-22,000;5527,000;0,061;0,183;1727,600;0,183
203,700;0,000;0,000;0,000;0,000;22,000;-22,000;5527,000;0,000;0,183;1731,262;0,183
203,800;0,000;0,000;0,000;0,000;22,000;-22,000;5519,128;0,061;0,122;1734,802;0,244
203,900;0,000;0,000;0,000;0,000;22,000;-22,000;5505,000;0,000;0,183;1740,295;0,183
204,000;0,000;0,000;0,000;0,000;22,000;-22,000;5496,771;0,000;0,305;1743,774;0,183
204,100;0,000;0,000;0,000;0,000;22,000;-22,000;5482,000;0,122;0,244;1747,009;0,244
204,200;0,000;0,000;0,000;0,000;22,000;-22,000;5482,000;0,061;0,122;1750,977;0,183
204,300;0,000;0,000;0,000;0,000;22,000;-22,000;5482,000;0,000;0,061;1754,333;0,183
204,400;0,000;0,000;0,000;0,000;22,000;-22,000;5482,000;0,000;0,183;1756,348;0,122
204,500;0,000;0,000;0,000;0,000;22,000;-22,000;5473,771;0,061;0,244;1759,583;0,244
204,600;0,000;0,000;0,000;0,000;22,000;-22,000;5459,000;0,061;0,122;1763,000;0,183
204,700;0,000;0,000;0,000;0,000;22,000;-22,000;5450,771;0,000;0,183;1769,531;0,183
204,800;0,000;0,000;0,000;0,000;22,000;-22,000;5436,000;0,061;0,244;1771,667;0,061
204,900;0,000;0,000;0,000;0,000;22,000;-22,000;5436,000;0,061;0,244;1774,780;0,183
205,000;0,000;0,000;0,000;0,000;22,000;-22,000;5436,000;0,061;0,183;1778,137;0,183
205,100;0,000;0,000;0,000;0,000;22,000;-22,000;5436,000;0,061;0,366;1781,067;0,122
205,200;0,000;0,000;0,000;0,000;22,000;-22,000;5436,000;0,061;0,061;1783,386;0,183
205,300;0,000;0,000;0,000;0,000;22,000;-22,000;5428,128;0,000;0,122;1786,682;0,122
205,400;0,000;0,000;0,000;0,000;22,000;-22,000;5414,000;0,061;0,122;1793,030;0,061
205,500;0,000;0,000;0,000;0,000;22,000;-22,000;5414,000;0,000;0,244;1795,715;0,122
205,600;0,000;0,000;0,000;0,000;22,000;-22,000;5405,771;0,061;0,183;1797,974;0,061
205,700;0,000;0,000;0,000;0,000;22,000;-22,000;5391,000;0,061;0,183;1800,781;0,183
205,800;0,000;0,000;0,000;0,000;22,000;-22,000;5391,000;-0,061;0,061;1804,016;0,061
205,900;0,000;0,000;0,000;0,000;22,000;-22,000;5391,000;0,061;0,122;1807,190;0,122
206,000;0,000;0,000;0,000;0,000;22,000;-22,000;5391,000;0,000;0,183;1808,716;0,122
206,100;0,000;0,000;0,000;0,000;22,000;-22,000;5382,771;0,122;0,122;1815,186;0,244
206,200;0,000;0,000;0,000;0,000;22,000;-22,000;5368,000;0,183;0,244;1818,115;0,122
206,300;0,000;0,000;0,000;0,000;22,000;-22,000;5359,771;0,061;0,244;1819,275;0,061
206,400;0,000;0,000;0,000;0,000;22,000;-22,000;5345,000;0,000;0,183;1822,571;0,183
206,500;0,000;0,000;0,000;0,000;22,000;-22,000;5345,000;0,122;0,183;1825,500;0,183
206,600;0,000;0,000;0,000;0,000;22,000;-22,000;5345,000;0,061;0,244;1828,552;0,183
206,700;0,000;0,000;0,000;0,000;22,000;-22,000;5345,000;0,061;0,183;1829,895;0,183
206,800;0,000;0,000;0,000;0,000;22,000;-22,000;5345,000;0,122;0,122;1835,754;0,122
206,900;0,000;0,000;0,000;0,000;22,000;-22,000;5337,128;0,000;0,183;1838,745;0,305
207,000;0,000;0,000;0,000;0,000;22,000;-22,000;5323,000;0,061;0,244;1839,966;0,122
207,100;0,000;0,000;0,000;0,000;22,000;-22,000;5323,000;0,122;0,122;1843,079;0,183
207,200;0,000;0,000;0,000;0,000;22,000;-22,000;5314,771;0,061;0,183;1846,008;0,244
207,300;0,000;0,000;0,000;0,000;22,000;-22,000;5300,000;0,000;0,122;1848,694;0,122
207,400;0,000;0,000;0,000;0,000;22,000;-22,000;5300,000;0,000;0,366;1851,196;0,122
207,500;0,000;0,000;0,000;0,000;22,000;-22,000;5300,000;0,000;0,061;1854,248;0,061
207,600;0,000;0,000;0,000;0,000;22,000;-22,000;5291,771;0,000;0,183;1858,215;0,122
207,700;0,000;0,000;0,000;0,000;22,000;-22,000;5277,000;0,000;0,183;1861,084;0,183
207,800;0,000;0,000;0,000;0,000;22,000;-22,000;5277,000;0,061;0,122;1863,831;0,122
207,900;0,000;0,000;0,000;0,000;22,000;-22,000;5277,000;0,061;0,183;1866,638;0,183
208,000;0,000;0,000;0,000;0,000;22,000;-22,000;5268,771;0,061;0,122;1869,019;0,122
208,100;0,000;0,000;0,000;0,000;22,000;-22,000;5254,000;0,000;0,183;1871,521;0,183
208,200;0,000;0,000;0,000;0,000;22,000;-22,000;5254,000;0,061;0,122;1874,207;0,122
208,300;0,000;0,000;0,000;0,000;22,000;-22,000;5237,899;0,061;0,122;1879,639;0,183
208,400;0,000;0,000;0,000;0,000;22,000;-22,000;5209,000;0,061;0,122;1881,042;0,183
208,500;0,000;0,000;0,000;0,000;22,000;-22,000;5209,000;0,061;0,122;1883,545;0,183
208,600;0,000;0,000;0,000;0,000;22,000;-22,000;5192,541;0,000;0,061;1885,986;0,183
208,700;0,000;0,000;0,000;0,000;22,000;-22,000;5122,569;0,000;0,183;1888,611;0,244
208,800;0,000;0,000;0,000;0,000;22,000;-22,000;5025,312;-0,061;0,183;1891,052;0,183
208,900;0,000;0,000;0,000;0,000;22,000;-22,000;4940,569;-0,061;0,183;1893,860;0,183
209,000;0,000;0,000;0,000;0,000;22,000;-22,000;4868,000;0,000;0,183;1898,499;0,183
209,100;0,000;0,000;0,000;0,000;22,000;-22,000;4875,872;0,000;0,183;1900,879;0,122
209,200;0,000;0,000;0,000;0,000;22,000;-22,000;4898,229;0,000;0,061;1902,100;0,061
209,300;0,000;0,000;0,000;0,000;22,000;-22,000;4921,229;0,000;0,183;1904,663;0,183
209,400;0,000;0,000;0,000;0,000;22,000;-22,000;4944,229;0,061;0,183;1907,227;0,061
209,500;0,000;0,000;0,000;0,000;22,000;-22,000;4959,000;0,061;0,244;1909,607;0,183
209,600;0,000;0,000;0,000;0,000;22,000;-22,000;4950,771;0,000;0,122;1911,682;0,244
209,700;0,000;0,000;0,000;0,000;22,000;-22,000;4919,541;0,000;0,244;1915,283;0,244
209,800;0,000;0,000;0,000;0,000;22,000;-22,000;4882,128;0,061;0,122;1917,603;0,122
209,900;0,000;0,000;0,000;0,000;22,000;-22,000;4859,771;0,000;0,244;1919,861;0,122
210,000;0,000;0,000;0,000;0,000;22,000;-22,000;4845,000;0,061;0,244;1921,936;0,244
210,100;0,000;0,000;0,000;0,000;22,000;-22,000;4861,101;0,122;0,122;1924,133;0,183
210,200;0,000;0,000;0,000;0,000;22,000;-22,000;4890,000;0,000;0,183;1925,293;0,183
210,300;0,000;0,000;0,000;0,000;22,000;-22,000;4890,000;0,122;0,244;1927,490;0,183
210,400;0,000;0,000;0,000;0,000;22,000;-22,000;4890,000;0,061;0,122;1929,688;0,183
210,500;0,000;0,000;0,000;0,000;22,000;-22,000;4882,128;0,000;0,122;1934,204;0,122
210,600;0,000;0,000;0,000;0,000;22,000;-22,000;4859,771;0,000;0,122;1936,218;0,244
210,700;0,000;0,000;0,000;0,000;22,000;-22,000;4845,000;-0,061;0,183;1938,477;0,183
210,800;0,000;0,000;0,000;0,000;22,000;-22,000;4845,000;0,122;0,061;1941,040;0,183
210,900;0,000;0,000;0,000;0,000;22,000;-22,000;4845,000;0,000;0,183;1942,932;0,244
211,000;0,000;0,000;0,000;0,000;22,000;-22,000;4845,000;0,000;0,183;1944,824;0,305
211,100;0,000;0,000;0,000;0,000;22,000;-22,000;4845,000;-0,061;0,122;1946,472;0,183
211,200;0,000;0,000;0,000;0,000;22,000;-22,000;4845,000;0,000;0,183;1949,890;0,183
211,300;0,000;0,000;0,000;0,000;22,000;-22,000;4836,771;0,061;0,183;1951,904;0,244
211,400;0,000;0,000;0,000;0,000;22,000;-22,000;4813,771;0,061;0,061;1953,857;0,122
211,500;0,000;0,000;0,000;0,000;22,000;-22,000;4799,000;0,061;0,183;1955,688;0,183
211,600;0,000;0,000;0,000;0,000;22,000;-22,000;4799,000;-0,061;0,061;1957,886;0,122
211,700;0,000;0,000;0,000;0,000;22,000;-22,000;4799,000;0,000;0,183;1959,839;0,183
211,800;0,000;0,000;0,000;0,000;22,000;-22,000;4799,000;-0,061;0,183;1961,487;0,183
211,900;0,000;0,000;0,000;0,000;22,000;-22,000;4799,000;0,000;0,122;1965,820;0,183
212,000;0,000;0,000;0,000;0,000;22,000;-22,000;4799,000;0,000;0,061;1966,309;0,183
212,100;0,000;0,000;0,000;0,000;22,000;-22,000;4799,000;0,122;0,183;1968,384;0,122
212,200;0,000;0,000;0,000;0,000;22,000;-22,000;4791,128;0,000;0,183;1970,215;0,183
212,300;0,000;0,000;0,000;0,000;22,000;-22,000;4777,000;0,000;0,244;1972,046;0,122
212,400;0,000;0,000;0,000;0,000;22,000;-22,000;4784,872;0,000;0,183;1973,816;0,244
212,500;0,000;0,000;0,000;0,000;22,000;-22,000;4791,128;0,061;0,122;1976,074;0,122
212,600;0,000;0,000;0,000;0,000;22,000;-22,000;4777,000;0,000;0,122;1978,943;0,183
212,700;0,000;0,000;0,000;0,000;22,000;-22,000;4777,000;0,122;0,244;1980,591;0,305
212,800;0,000;0,000;0,000;0,000;22,000;-22,000;4777,000;0,122;0,366;1982,544;0,122
212,900;0,000;0,000;0,000;0,000;22,000;-22,000;4768,771;0,122;0,061;1984,192;0,122
213,000;0,000;0,000;0,000;0,000;22,000;-22,000;4754,000;0,061;0,122;1985,962;0,244
213,100;0,000;0,000;0,000;0,000;22,000;-22,000;4754,000;0,061;0,061;1987,671;0,000
213,200;0,000;0,000;0,000;0,000;22,000;-22,000;4754,000;0,061;0,244;1989,502;0,305
213,300;0,000;0,000;0,000;0,000;22,000;-22,000;4754,000;0,000;0,000;1990,234;0,061
213,400;0,000;0,000;0,000;0,000;22,000;-22,000;4754,000;0,061;0,061;1993,591;0,122
213,500;0,000;0,000;0,000;0,000;22,000;-22,000;4745,771;0,183;0,244;1995,300;0,122
213,600;0,000;0,000;0,000;0,000;22,000;-22,000;4731,000;0,061;0,305;1997,253;0,183
213,700;0,000;0,000;0,000;0,000;22,000;-22,000;4731,000;0,061;0,122;1998,108;0,183
213,800;0,000;0,000;0,000;0,000;22,000;-22,000;4722,771;0,061;0,183;1999,695;0,183
213,900;0,000;0,000;0,000;0,000;22,000;-22,000;4708,000;0,122;0,122;1999,939;0,122
214,000;0,000;0,000;0,000;0,000;22,000;-22,000;4708,000;-0,061;0,183;1999,939;0,122
214,100;0,000;0,000;0,000;0,000;22,000;-22,000;4708,000;0,061;0,122;1999,939;0,183
214,200;0,000;0,000;0,000;0,000;22,000;-22,000;4708,000;0,000;0,183;1999,939;0,122
214,300;0,000;0,000;0,000;0,000;22,000;-22,000;4708,000;0,122;0,244;1999,939;0,122
214,400;0,000;0,000;0,000;0,000;22,000;-22,000;4708,000;0,000;0,183;1999,939;0,244
214,500;0,000;0,000;0,000;0,000;22,000;-22,000;4708,000;0,000;0,061;1999,939;0,061
214,600;0,000;0,000;0,000;0,000;22,000;-22,000;4708,000;0,122;0,305;1999,939;0,183
214,700;0,000;0,000;0,000;0,000;22,000;-22,000;4708,000;0,061;0,061;1999,939;0,244
214,800;0,000;0,000;0,000;0,000;22,000;-22,000;4708,000;0,061;0,183;1999,939;0,183
214,900;0,000;0,000;0,000;0,000;22,000;-22,000;4708,000;0,000;0,122;1999,939;0,122
215,000;0,000;0,000;0,000;0,000;22,000;-22,000;4700,128;-0,061;0,244;1999,939;0,122
215,100;0,000;0,000;0,000;0,000;22,000;-22,000;4686,000;0,000;0,244;1999,939;0,244
215,200;0,000;0,000;0,000;0,000;22,000;-22,000;4686,000;-0,061;0,244;1999,939;0,183
215,300;0,000;0,000;0,000;0,000;22,000;-22,000;4686,000;0,061;0,183;1999,939;0,183
215,400;0,000;0,000;0,000;0,000;22,000;-22,000;4686,000;0,061;0,122;1999,939;0,061
215,500;0,000;0,000;0,000;0,000;22,000;-22,000;4686,000;0,000;0,183;1999,939;0,183
215,600;0,000;0,000;0,000;0,000;22,000;-22,000;4677,771;0,000;0,061;1999,939;0,305
215,700;0,000;0,000;0,000;0,000;22,000;-22,000;4663,000;0,000;0,122;1999,939;0,183
215,800;0,000;0,000;0,000;0,000;22,000;-22,000;4663,000;0,122;0,244;1999,939;0,122
215,900;0,000;0,000;0,000;0,000;22,000;-22,000;4663,000;0,000;0,122;1999,939;0,183
216,000;0,000;0,000;0,000;0,000;22,000;-22,000;4663,000;0,000;0,183;1999,939;0,061
216,100;0,000;0,000;0,000;0,000;22,000;-22,000;4663,000;0,000;0,183;1999,939;0,305
216,200;0,000;0,000;0,000;0,000;22,000;-22,000;4663,000;0,000;0,244;1999,939;0,122
216,300;0,000;0,000;0,000;0,000;22,000;-22,000;4663,000;0,122;0,183;1999,939;0,183
216,400;0,000;0,000;0,000;0,000;22,000;-22,000;4654,771;0,061;0,183;1999,939;0,122
216,500;0,000;0,000;0,000;0,000;22,000;-22,000;4640,000;0,122;0,183;1999,939;0,122
216,600;0,000;0,000;0,000;0,000;22,000;-22,000;4640,000;0,000;0,183;1999,939;0,183
216,700;0,000;0,000;0,000;0,000;22,000;-22,000;4640,000;0,122;0,183;1999,939;0,000
216,800;0,000;0,000;0,000;0,000;22,000;-22,000;4640,000;0,122;0,183;1999,939;0,122
216,900;0,000;0,000;0,000;0,000;22,000;-22,000;4631,771;0,000;0,122;1999,939;0,122
217,000;0,000;0,000;0,000;0,000;22,000;-22,000;4617,000;0,061;0,244;1999,939;0,122
217,100;0,000;0,000;0,000;0,000;22,000;-22,000;4625,229;0,000;0,244;1999,939;0,122
217,200;0,000;0,000;0,000;0,000;22,000;-22,000;4631,771;0,061;0,244;1999,939;0,122
217,300;0,000;0,000;0,000;0,000;22,000;-22,000;4617,000;-0,061;0,183;1999,939;0,183
217,400;0,000;0,000;0,000;0,000;22,000;-22,000;4617,000;0,061;0,183;1999,939;0,183
217,500;0,000;0,000;0,000;0,000;22,000;-22,000;4617,000;0,061;0,183;1999,939;0,183
217,600;0,000;0,000;0,000;0,000;22,000;-22,000;4617,000;0,000;0,122;1999,939;0,183
217,700;0,000;0,000;0,000;0,000;22,000;-22,000;4617,000;0,122;0,122;1999,939;0,122
217,800;0,000;0,000;0,000;0,000;22,000;-22,000;4617,000;0,000;0,183;1999,939;0,183
217,900;0,000;0,000;0,000;0,000;22,000;-22,000;4617,000;0,000;0,183;1999,939;0,183
218,000;0,000;0,000;0,000;0,000;22,000;-22,000;4617,000;0,000;0,183;1999,939;0,305
218,100;0,000;0,000;0,000;0,000;22,000;-22,000;4617,000;-0,061;0,183;1999,939;0,183
218,200;0,000;0,000;0,000;0,000;22,000;-22,000;4609,128;-0,061;0,183;1999,939;0,183
218,300;0,000;0,000;0,000;0,000;22,000;-22,000;4595,000;0,000;0,122;1999,939;0,183
218,400;0,000;0,000;0,000;0,000;22,000;-22,000;4595,000;0,061;0,183;1999,939;0,122
218,500;0,000;0,000;0,000;0,000;22,000;-22,000;4595,000;0,000;0,183;1999,939;0,122
218,600;0,000;0,000;0,000;0,000;22,000;-22,000;4595,000;0,000;0,122;1999,939;0,122
218,700;0,000;0,000;0,000;0,000;22,000;-22,000;4595,000;0,061;0,183;1999,939;0,183
218,800;0,000;0,000;0,000;0,000;22,000;-22,000;4595,000;0,000;0,183;1999,939;0,122
218,900;0,000;0,000;0,000;0,000;22,000;-22,000;4586,771;0,000;0,183;1999,939;0,183
219,000;0,000;0,000;0,000;0,000;22,000;-22,000;4572,000;0,122;0,305;1999,939;0,122
219,100;0,000;0,000;0,000;0,000;22,000;-22,000;4572,000;0,000;0,122;1999,939;0,061
219,200;0,000;0,000;0,000;0,000;22,000;-22,000;4572,000;0,061;0,183;1999,939;0,122
219,300;0,000;0,000;0,000;0,000;22,000;-22,000;4572,000;0,122;0,244;1999,939;0,183
219,400;0,000;0,000;0,000;0,000;22,000;-22,000;4572,000;0,000;0,244;1999,939;0,122
219,500;0,000;0,000;0,000;0,000;22,000;-22,000;4572,000;0,122;0,244;1999,939;0,183
219,600;0,000;0,000;0,000;0,000;22,000;-22,000;4572,000;0,122;0,244;1999,939;0,122
219,700;0,000;0,000;0,000;0,000;22,000;-22,000;4572,000;0,000;0,183;1999,939;0,183
219,800;0,000;0,000;0,000;0,000;22,000;-22,000;4563,771;-0,061;0,122;1999,939;0,305
219,900;0,000;0,000;0,000;0,000;22,000;-22,000;4549,000;0,061;0,122;1999,939;0,244
220,000;0,000;0,000;0,000;0,000;22,000;-22,000;4549,000;0,000;0,183;1999,939;0,122
220,100;0,000;0,000;0,000;0,000;22,000;-22,000;4549,000;0,000;0,183;1999,939;0,122
220,200;0,000;0,000;0,000;0,000;22,000;-22,000;4549,000;0,061;0,183;1999,939;0,122
220,300;0,000;0,000;0,000;0,000;22,000;-22,000;4500,339;0,000;0,244;1999,939;0,305
220,400;0,000;0,000;0,000;0,000;22,000;-22,000;4413,000;0,000;0,183;1999,939;0,183
220,500;0,000;0,000;0,000;0,000;22,000;-22,000;4413,000;0,061;0,183;1999,939;0,122
220,600;0,000;0,000;0,000;0,000;22,000;-22,000;4404,771;0,000;0,244;1999,939;0,122
220,700;0,000;0,000;0,000;0,000;22,000;-22,000;4390,000;-0,061;0,122;1999,939;0,122
220,800;0,000;0,000;0,000;0,000;22,000;-22,000;4390,000;0,122;0,305;1999,939;0,244
220,900;0,000;0,000;0,000;0,000;22,000;-22,000;4390,000;-0,122;0,183;1999,939;0,183
221,000;0,000;0,000;0,000;0,000;22,000;-22,000;4390,000;-0,061;0,244;1999,939;0,061
221,100;0,000;0,000;0,000;0,000;22,000;-22,000;4390,000;0,000;0,244;1999,939;0,122
221,200;0,000;0,000;0,000;0,000;22,000;-22,000;4390,000;0,000;0,183;1999,939;0,183
221,300;0,000;0,000;0,000;0,000;22,000;-22,000;4390,000;-0,061;0,183;1999,939;0,122
221,400;0,000;0,000;0,000;0,000;22,000;-22,000;4381,771;-0,061;0,244;1999,939;0,183
221,500;0,000;0,000;0,000;0,000;22,000;-22,000;4375,229;0,000;0,244;1999,939;0,122
221,600;0,000;0,000;0,000;0,000;22,000;-22,000;4381,771;0,000;0,183;1999,939;0,122
221,700;0,000;0,000;0,000;0,000;22,000;-22,000;4367,000;-0,061;0,061;1999,939;0,244
221,800;0,000;0,000;0,000;0,000;22,000;-22,000;4367,000;0,061;0,061;1999,939;0,122
221,900;0,000;0,000;0,000;0,000;22,000;-22,000;4367,000;0,061;0,244;1999,939;0,183
222,000;0,000;0,000;0,000;0,000;22,000;-22,000;4367,000;0,000;0,122;1999,939;0,183
222,100;0,000;0,000;0,000;0,000;22,000;-22,000;4367,000;0,061;0,183;1999,939;0,183
222,200;0,000;0,000;0,000;0,000;22,000;-22,000;4367,000;0,000;0,244;1999,939;0,183
222,300;0,000;0,000;0,000;0,000;22,000;-22,000;4367,000;0,061;0,183;1999,939;0,183
222,400;0,000;0,000;0,000;0,000;22,000;-22,000;4358,771;0,061;0,244;1999,939;0,122
222,500;0,000;0,000;0,000;0,000;22,000;-22,000;4344,000;0,061;0,183;1999,939;0,122
222,600;0,000;0,000;0,000;0,000;22,000;-22,000;4344,000;0,000;0,244;1999,939;0,183
222,700;0,000;0,000;0,000;0,000;22,000;-22,000;4344,000;0,061;0,183;1999,939;0,244
222,800;0,000;0,000;0,000;0,000;22,000;-22,000;4344,000;0,000;0,122;1999,939;0,183
222,900;0,000;0,000;0,000;0,000;22,000;-22,000;4344,000;0,000;0,061;1999,939;0,061
223,000;0,000;0,000;0,000;0,000;22,000;-22,000;4344,000;0,061;0,183;1999,939;0,183
223,100;0,000;0,000;0,000;0,000;22,000;-22,000;4344,000;0,000;0,061;1999,939;0,305
223,200;0,000;0,000;0,000;0,000;22,000;-22,000;4344,000;0,061;0,244;1999,939;0,183
223,300;0,000;0,000;0,000;0,000;22,000;-22,000;4344,000;0,122;0,122;1999,939;0,183
223,400;0,000;0,000;0,000;0,000;22,000;-22,000;4336,128;0,000;0,183;1999,939;0,183
223,500;0,000;0,000;0,000;0,000;22,000;-22,000;4322,000;0,000;0,061;1999,939;0,122
223,600;0,000;0,000;0,000;0,000;22,000;-22,000;4322,000;0,061;0,305;1999,939;0,122
223,700;0,000;0,000;0,000;0,000;22,000;-22,000;4322,000;0,000;0,183;1999,939;0,122
223,800;0,000;0,000;0,000;0,000;22,000;-22,000;4322,000;0,000;0,183;1999,939;0,183
223,900;0,000;0,000;0,000;0,000;22,000;-22,000;4322,000;0,000;0,122;1999,939;0,122
224,000;0,000;0,000;0,000;0,000;22,000;-22,000;4313,771;0,000;0,183;1999,939;0,305
224,100;0,000;0,000;0,000;0,000;22,000;-22,000;4307,229;0,000;0,122;1999,939;0,183
224,200;0,000;0,000;0,000;0,000;22,000;-22,000;4313,771;0,000;0,122;1999,939;0,183
224,300;0,000;0,000;0,000;0,000;22,000;-22,000;4299,000;0,000;0,061;1999,939;0,122
224,400;0,000;0,000;0,000;0,000;22,000;-22,000;4299,000;0,244;0,305;1999,939;0,122
224,500;0,000;0,000;0,000;0,000;22,000;-22,000;4299,000;0,000;0,305;1999,939;0,000
224,600;0,000;0,000;0,000;0,000;22,000;-22,000;4299,000;0,122;0,305;1999,939;0,305
224,700;0,000;0,000;0,000;0,000;22,000;-22,000;4299,000;0,000;0,244;1999,939;0,183
224,800;0,000;0,000;0,000;0,000;22,000;-22,000;4299,000;0,061;0,122;1999,939;0,122
224,900;0,000;0,000;0,000;0,000;22,000;-22,000;4299,000;-0,061;0,244;1999,939;0,183
225,000;0,000;0,000;0,000;0,000;22,000;-22,000;4299,000;0,122;0,244;1999,939;0,122
225,100;0,000;0,000;0,000;0,000;22,000;-22,000;4299,000;0,061;0,183;1999,939;0,305
225,200;0,000;0,000;0,000;0,000;22,000;-22,000;4290,771;0,000;0,244;1999,939;0,061
225,300;0,000;0,000;0,000;0,000;22,000;-22,000;4276,000;0,000;0,183;1999,939;0,122
225,400;0,000;0,000;0,000;0,000;22,000;-22,000;4276,000;-0,061;0,183;1999,939;0,183
225,500;0,000;0,000;0,000;0,000;22,000;-22,000;4276,000;0,061;0,183;1999,939;0,183
225,600;0,000;0,000;0,000;0,000;22,000;-22,000;4276,000;0,061;0,122;1999,939;0,244
